PRODUCT_ID,TITLE,ATTRIBUTES,SOURCE_FILE,IS_HAZMAT_HUMAN
MLB37912034,LG Optimus F5 8 GB preto 1 GB RAM,"{'Marca': 'LG', 'Linha': 'Optimus', 'Modelo': 'Optimus F5', 'É Dual SIM': 'Não', 'Cor': 'Preto', 'Memória interna': '8 GB', 'Memória RAM': '1 GB', 'Cor principal': 'Preto', 'Número de homologação da Anatel': '6311301003'}",info_products_12_celular.json,False
MLB45519069,Câmera Honor Magic 7 Lite 5g 6.78 256gb 8gb Ram 108mpx - preto titânio,"{'Marca': 'Honor', 'Linha': 'Magic', 'Modelo': 'Magic7 Lite', 'É Dual SIM': 'Sim', 'Cor': 'Preto', 'Memória interna': '256 GB', 'Memória RAM': '8 GB', 'Cor principal': 'Preto', 'Modelo detalhado': 'Magic 7 Lite', 'Quantidade de ranhuras para cartão SIM': '2', 'Nome do sistema operacional': 'MagicOS', 'Rede móvel': '5G', 'Modelo do processador': 'Qualcomm Snapdragon 6 Gen 1', 'Velocidade do processador': '2.2 GHz', 'É celular para jogos': 'Não', 'É celular robusto': 'Não', 'Número de homologação da Anatel': '111402415801', 'Modelo alfanumérico': '5109BMMK', 'Versão original do sistema operacional': '8.0', 'Última versão compatível do sistema operacional': '14', 'Tamanho da tela': '6.78 ""', 'Tipo de resolução da tela': 'Full HD+', 'Resolução da tela': '2700 px x 1224 px', 'Resolução da câmera traseira principal': '108 Mpx', 'Resolução da câmera frontal principal': '16 Mpx', 'Capacidade da bateria': '6.6 mAh', 'Com leitor de impressão digital': 'Sim', 'Com reconhecimento facial': 'Sim', 'Tamanhos de cartão SIM compatíveis': 'Nano-SIM', 'Modelo de GPU': 'Adreno A710', 'Classificação IP': 'IP65', 'Tipo de bateria': 'Polímero de lítio', 'Tipo de conector de carregamento': 'USB-C', 'Quantidade de núcleos do processador': '8', 'Peso': '189 g', 'Taxa de atualização da tela': '120 Hz', 'Taxa de atualização da tela secundária': '120 Hz', 'Velocidade do GPU': '2.2 GHz', 'Com eSIM': 'Não', 'Com tela tátil': 'Sim', 'Com câmera': 'Sim', 'Com conector USB': 'Sim', 'Com conector jack 3.5 mm': 'Não', 'Com Wi-Fi': 'Sim', 'Com GPS': 'Sim', 'Com Bluetooth': 'Sim', 'Com NFC': 'Sim', 'Com acelerômetro': 'Sim', 'Com sensor de proximidade': 'Sim', 'Com giroscópio': 'Sim', 'Com bússola': 'Sim', 'É resistente a salpicos': 'Sim', 'É resistente à água': 'Sim', 'É resistente ao pó': 'Sim', 'Com carregamento rápido': 'Sim', 'Com bateria removível': 'Não'}",info_products_12_celular.json,False
MLB23892958,Pilha Recarregavel Tipo D Flex 4500mah Grande Lr20 Com 2 Und,"{'Marca': 'Flex Gold', 'Modelo': 'FX-D45B2', 'Tamanho da pilha': 'D', 'Forma': 'Cilíndrica', 'Unidades por kit': '2', 'Voltagem nominal': '1.2V', 'É recarregável': 'Sim', 'Composição': 'Ni-MH', 'Capacidade da pilha': '4.5 Ah', 'Com mercúrio': 'Não'}",info_products_13_informática.json,False
MLB50517407,Leitor De Código Barra Bar Code Scanner 1d Laser Sem Fio Wireless Usb 2.4ghz Davely,"{'Marca': 'Davely', 'Linha': 'Informática e Acessórios', 'Modelo': 'Leitor de Codigo de Barras', 'Voltagem': '127/220V', 'Cor': 'Preto', 'Tipo de conector do cabo': 'USB', 'Inclui suporte': 'Não', 'Tipo de leitor de código de barras': 'De Mão', 'Tecnologia do sensor': 'Laser', 'Tipo de digitalização': 'Laser linear', 'Padrão de digitalização': '1D', 'Interfaces suportadas': 'Usb', 'Fabricante': 'Exbom', 'Temperatura máxima de operação': '50 °C', 'Peso': '224 g', 'Fonte de luz': 'Diodo laser 650mm', 'É sem fio': 'Sim', 'Com Bluetooth': 'Não', 'Com tela digital': 'Não', 'Ângulo de leitura horizontal': '35 °', 'Velocidade de leitura': '547', 'Contraste de impressão': '35 %'}",info_products_13_informática.json,False
MLB35333415,Suporte Para Monitor Articulado Pistão Gás 17 A 30'' Branco,"{'Marca': 'Onistek', 'Modelo': 'ON-F90B', 'Cor': 'Branco', 'Tipos de telas compatíveis': 'Monitor', 'Lugares de montagem': 'Mesa', 'É inclinável': 'Sim', 'É articulado': 'Sim', 'É giratório': 'Sim', 'É fixo': 'Não', 'É gamer': 'Sim', 'É motorizada': 'Sim'}",info_products_13_informática.json,False
MLB49825352,Inteligência Artificial,"{'Título do livro': 'Inteligência artificial', 'Subtítulo do livro': 'entre o fascínio e o medo', 'Autor': 'Córdova, Paulo Roberto', 'Idioma': 'Português', 'Editora do livro': 'Contexto', 'Capa do livro': 'Mole', 'Ano de publicação': '2025', 'Quantidade de páginas': '288', 'Altura': '23 cm', 'Largura': '16 cm', 'Peso': '407 g', 'Gênero do livro': 'Informática e tecnologia', 'Subgêneros do livro': 'Computadores'}",info_products_13_informática.json,False
MLB16034205,Mouse Pad gamer Redragon Epeius P009 de borracha m 25cm x 35cm x 3.6mm preto,"{'Marca': 'Redragon', 'Linha': 'Epeius', 'Modelo': 'P009', 'Cor': 'Preto', 'Tamanho do mouse pad': 'M', 'Comprimento': '35 cm', 'Largura': '25 cm', 'Espessura': '3.6 mm', 'Materiais': 'Borracha, Tecido', 'É antiderrapante': 'Sim', 'Com apoio de pulso': 'Não', 'Com carga sem fio de dispositivos': 'Não', 'Com luz LED': 'Sim', 'É gamer': 'Sim'}",info_products_13_informática.json,False
MLB20816276,Suporte Tri-articulado Com Braço Longo 26 A 60 Aquário Cor Preto,"{'Marca': 'Aquário', 'Modelo': 'SAV4400', 'Cor': 'Preto', 'Tipos de telas compatíveis': 'LCD, OLED, LED, QLED, Plasma', 'Tamanho mínimo da tela': '26 ""', 'Tamanho máximo da tela': '60 ""', 'Padrões VESA': '400x400', 'Lugares de montagem': 'Parede', 'É inclinável': 'Sim', 'É articulado': 'Sim', 'É giratório': 'Sim', 'É fixo': 'Sim', 'É gamer': 'Não', 'É motorizada': 'Não', 'Peso máximo suportado': '25 kg', 'Distância mínima da parede': '5 cm', 'Distância máxima da parede': '42 cm'}",info_products_13_informática.json,False
MLB22385791,Carregador Veicular Usb Marca: X-cell Mod. Xc-v13usb,"{'Marca': 'X-Cell', 'Modelo': 'XC-V13USB', 'Tipo de conector': 'USB', 'Cor': 'Preto', 'Cor principal': 'Preto', 'Tipo de carregador': 'Veicular', 'Voltagem de entrada': '12V', 'Inclui cabo': 'Não'}",info_products_13_informática.json,False
MLB21856408,Impressora Não Concórdia Xp V320l Usb Ethernet Preta Cor Preto 110/240V (Bivolt),"{'Marca': 'Concórdia', 'Modelo': 'V320l', 'Modelo alfanumérico': 'Xp-v320l', 'Cor': 'Preto', 'Tipo de impressora': 'Não Fiscal', 'Tecnologia de impressão': 'Térmica', 'Tipo de impressão': 'Monocromática', 'Funções da impressora': 'Impressão', 'Com Wi-Fi': 'Não', 'Com entrada USB': 'Sim'}",info_products_13_informática.json,False
MLB45551240,Kit Teclado Mouse Headset Mousepad Gamer 4 Em 1 Strong Tech Mouse Vermelho Teclado Vermelho,"{'Marca': 'Strong Tech', 'Modelo': 'EG-54', 'Cor': 'Vermelho', 'Cor do mouse': 'Vermelho', 'Idioma do teclado': 'Português Brasil', 'Layout': 'QWERTY', 'Modelo detalhado': 'Kit Gamer 4 Em 1', 'Modelo do teclado': 'ABNT2 RGB', 'Modelo do mouse': 'Óptico 1600DPI', 'Cor da retroiluminação do teclado': 'Vermelho, Verde, Azul', 'Cor da retroiluminação do mouse': 'Azul', 'Tipo de switch do teclado': 'Gamer', 'Tipo de sensor do mouse': 'Óptico', 'Tecnologia do sensor': '800-1200-1600 DPI', 'Resolução do sensor do mouse': '1600 dpi', 'Inclui mouse pad': 'Sim', 'Inclui fones de ouvido': 'Sim', 'Inclui alto-falantes': 'Não', 'Inclui bateria': 'Não', 'É sem fio': 'Não', 'É recarregável': 'Não', 'É gamer': 'Sim', 'É teclado para uma mão': 'Não', 'Fabricante': 'Strong Tech', 'Modelo alfanumérico': 'KIT-GAMER-EVOLUT-EG-54', 'Conexão do teclado': 'USB 2.0', 'Quantidade de chaves programáveis do teclado': '12', 'Conexão do mouse': 'USB', 'Alcance sem fio do mouse': '0 cm', 'Quantidade de botões do mouse': '3', 'Sistemas operacionais compatíveis': 'Windows'}",info_products_13_informática.json,False
MLB51220066,Cooler Duplo Para Processador Rgb Cpu Ryzen Am5 Am4 Am3 Lga 775 1150 1151 1155 1200 1700 2011 X99 Intel Amd Universal Digital Informática,"{'Marca': 'Digital Informática', 'Linha': 'Cooler', 'Modelo': 'Revenger RM342', 'Cor do LED': 'RGB', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Tipo de produto': 'Caixa térmica', 'Componente compatível': 'CPU', 'Tipo de refrigeração': 'Ar', 'Tamanho do ventilador': '92 mm', 'Quantidade de pinos': '3', 'É gamer': 'Sim', 'Inclui pasta térmica': 'Não'}",info_products_13_informática.json,False
MLB27349665,"Pasta Termica Pcyes Nitrogen Basic 4g 5,5w/mk Pcynb0455 Ps4","{'Marca': 'Pcyes', 'Modelo': 'PCYNB0455', 'Cor': 'Cinza', 'Tipo de embalagem': 'Seringa', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Peso da unidade': '4 g', 'É condutor de eletricidade': 'Não', 'Inclui espátula': 'Sim'}",info_products_13_informática.json,False
MLB27773777,Balança Portátil Compacta Pesa Mala Grande Até 40kg - Kokay,"{'Marca': 'Kokay', 'Modelo': 'SC-006', 'Unidade de medida': 'Kg', 'Peso máximo suportado': '40 kg'}",info_products_13_informática.json,False
MLB24720569,Mesa Escrivaninha Fit 4 Prateleiras Preto - Art Panta,"{'Marca': 'Art Panta', 'Modelo': 'Fit', 'Comprimento': '130 cm', 'Profundidade': '45 cm', 'Largura': '130 cm', 'Altura': '146 cm', 'Cor': 'Preto', 'Cor principal': 'Preto', 'Materiais da escrivaninha': 'Aço, MDF', 'Estilo': 'Moderno', 'Requer montagem': 'Sim', 'Com gavetas': 'Não', 'Inclui estante para livros': 'Sim', 'É flutuante': 'Não', 'É em forma de L': 'Não', 'É gamer': 'Não', 'Com luzes LED': 'Não', 'Acabamentos': 'Fosco, Laqueado', 'Com portas': 'Não', 'Com fechadura': 'Não', 'Inclui chaves': 'Não', 'Com prateleiras': 'Sim', 'Quantidade de prateleiras': '5', 'Com prateleira para CPU': 'Não', 'Com rodas': 'Não', 'Com módulo móvel': 'Não', 'Com altura ajustável': 'Não', 'Com ângulo ajustável': 'Não', 'É dobrável': 'Não', 'Com portas USB': 'Não', 'Com tomadas': 'Não', 'Com passa-cabos': 'Não', 'Com bandeja móvel': 'Não'}",info_products_13_informática.json,False
MLB19734695,Esponja Mágica Buchinha Tira Manchas Melamina Limpeza,"{'Marca': 'Clink', 'Modelo': 'Esponja Mágica', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Unidades por embalagem': '1', 'Material da esponja de limpeza': 'Melamina', 'Superfície de limpeza': 'Inox, Cerâmica, Paredes', 'Tipo de abrasão': 'Remoção de resíduos', 'Tipo de esponja de limpeza': 'Multiuso', 'Com cabo': 'Não', 'É produto ecológico': 'Sim', 'Comprimento': '10 cm', 'Largura': '7 cm', 'Altura': '3 cm', 'Peso': '5 g'}",info_products_13_informática.json,False
MLB27802484,Inversor Tensão 12v 220v 1000w Leboss Lb521a Transformador,"{'Marca': 'Leboss', 'Modelo': 'LB-521A', 'Voltagem mínima de entrada': '10V', 'Voltagem mínima de saída': '220V', 'Voltagem máxima de entrada': '14.8V', 'Voltagem máxima de saída': '220V', 'Potência máxima de operação': '1 kW', 'Potência de pico': '1.1 kW', 'Altura': '5.5 cm', 'Largura': '1.5 cm', 'Comprimento': '2.2 cm', 'Peso': '1.01 kg', 'Tipo de onda': 'Onda senoidal modificada', 'Com saída USB': 'Não', 'Com indicador LED': 'Sim', 'Com botão de ligar/desligar': 'Sim', 'Com proteção contra curto-circuito': 'Sim', 'Com proteção contra sobrecarga': 'Sim', 'Com proteção contra superaquecimento': 'Sim'}",info_products_13_informática.json,False
MLB25826610,"Mascara De Olhos, Para Ter Um Sono Tranquilo E Confortável Cor Preto","{'Marca': 'Uoyott', 'Modelo': '3D Hipoalérgico Anatômico', 'Cor': 'Preto', 'Unidades por kit': '1', 'Cor principal': 'Preto', 'Material': 'Algodão', 'Comprimento': '23 cm', 'Largura': '9 cm', 'Altura': '6 cm', 'Peso': '15 g', 'É ajustável': 'Sim', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Não', 'É apto para alvejante': 'Não', 'Com velcro': 'Sim', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB24718668,Máscara 3d Tapa Olhos Ajustável Dormir Bem Anti Claridade Cor Preto,"{'Marca': 'MÁSCARA TAPA OLHO DURMA BEM', 'Modelo': 'Confortável 3D', 'Cor': 'Preto', 'Unidades por kit': '1', 'Cor principal': 'Preto', 'Material': 'Poliéster', 'Comprimento': '23 cm', 'Largura': '9 cm', 'Altura': '6 cm', 'Peso': '100 g', 'É ajustável': 'Sim', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Não', 'É apto para alvejante': 'Não', 'Com velcro': 'Sim', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB27407168,Flash máscara para dormir com gel térmico reduz olheiras cansaço cor branco oculos,"{'Marca': 'Flash', 'Modelo': 'Gatinho Gel Terapeutico', 'Cor': 'Branco Oculos', 'Cor principal': 'Branco', 'Material': 'Algodão', 'Comprimento': '13 cm', 'Largura': '19 cm', 'É ajustável': 'Não', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Sim', 'É apto para alvejante': 'Sim', 'Com velcro': 'Não', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB37368492,Pochete Doleira Discreta Antifurto Para Celular Viagem Corrida Academia Masculina Feminina Para Colocar Por Dentro Da Roupa Slim Preta,"{'Marca': 'Pupeilife', 'Modelo': 'Doleira Antifurto Pochete', 'Cor': 'Preto', 'Desenho do tecido': 'Lisa', 'Cor principal': 'Preto', 'Gênero': 'Sem gênero', 'Cor da correia': 'Preto', 'Quantidade de compartimentos': '2', 'Quantidade de bolsos externos': '2', 'Quantidade de bolsos internos': '1', 'Comprimento': '22 cm', 'Largura': '11 cm', 'Composição': 'Náilon', 'Material principal': 'Náilon', 'Material da correia': 'Poliéster, Elástico', 'Tipo de fechamento': 'Fivela', 'Comprimento da correia': '1.4 m', 'Com materiais reciclados': 'Não', ""É à prova d'água"": 'Não', 'É ajustável': 'Sim', 'Com forro interno': 'Sim'}",info_products_14_roupas.json,False
MLB25684831,Cinta Ajustável Para Prender Bagagem Na Mala De Viagem Cor Preto,"{'Marca': 'LIP', 'Modelo': 'Bag Bungee Alça Elástica', 'Cor': 'Preto', 'Unidades por kit': '1', 'Cor principal': 'Preto', 'Materiais': 'Poliéster', 'Com alça': 'Sim', 'É resistente a rasgos': 'Sim', 'É adequado para máquina de lavar roupa': 'Sim', 'É impermeável': 'Sim', 'É dobrável': 'Sim'}",info_products_14_roupas.json,False
MLB27421823,Máscara Para Dormir Com Gel Térmico Reduz Olheiras Cansaço Cor Branco Rosa,"{'Marca': 'Flash', 'Modelo': 'Gatinho Gel Terapeutico', 'Cor': 'Branco/Rosa', 'Cor principal': 'Rosa', 'Material': 'Algodão', 'Comprimento': '13 cm', 'Largura': '19 cm', 'É ajustável': 'Não', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Sim', 'É apto para alvejante': 'Sim', 'Com velcro': 'Não', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB27470234,Máscara Para Dormir Com Gel Térmico Reduz Olheiras Cansaço Cor Rosa Laço,"{'Marca': 'Flash', 'Modelo': 'Gatinho Gel Terapeutico', 'Cor': 'Rosa Laço', 'Material': 'Algodão', 'Comprimento': '13 cm', 'Largura': '19 cm', 'É ajustável': 'Não', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Sim', 'É apto para alvejante': 'Sim', 'Com velcro': 'Não', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB26095215,Mascara Dormir Tapa Olho 3d Blackout Super Confortável Full Cor Preto,"{'Marca': 'Genérica', 'Modelo': 'Máscara 3D', 'Cor': 'Preto', 'Unidades por kit': '1', 'Cor principal': 'Preto', 'Material': 'Poliéster/Poliuretano/Elastano', 'Comprimento': '21 cm', 'Largura': '6 cm', 'É ajustável': 'Sim', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Não', 'É apto para alvejante': 'Não', 'Com velcro': 'Não', 'Inclui capa': 'Não'}",info_products_14_roupas.json,False
MLB34958387,Kit 6 Organizador Para Mala Viagem Roupa Bagagem Necessaire Cor Pink Desenho Do Tecido Liso,"{'Marca': 'Baluma Shop', 'Modelo': 'Kit Viagem', 'Cor': 'Pink', 'Desenho do tecido': 'Liso', 'Comprimento': '37 cm', 'Largura': '27 cm', 'Altura': '5 cm', 'Tipo de fechamento': 'Zíper', 'Quantidade de compartimentos': '6', 'Material principal': 'Poliéster', 'Gênero': 'Sem gênero', 'É impermeável': 'Não'}",info_products_14_roupas.json,False
MLB25725611,"Kit 2x Máscara 3D para Dormir Confortável, Anatômica, Ideal para Viagens, Relaxar, Cochilar e Melhorar o Sono Venda Tapa Olho para Descansar","{'Marca': 'Chroma tech', 'Modelo': 'Venda Tapa Olho de Descansar', 'Cor': 'Preto', 'Nome do desenho': '3D Confort', 'Formato de venda': 'Kit', 'Unidades por kit': '2', 'Cor principal': 'Preto', 'Material': 'Poliéster', 'Comprimento': '22 cm', 'Largura': '9 cm', 'Altura': '10 cm', 'Peso': '10 g', 'Temperatura máxima de lavagem': '50 °C', 'É ajustável': 'Sim', 'É adequado para máquina de lavar roupa': 'Sim', 'É adequado para secadora': 'Sim', 'É adequado para passar a ferro': 'Não', 'É apto para alvejante': 'Não', 'Com velcro': 'Sim', 'Inclui capa': 'Sim'}",info_products_14_roupas.json,False
MLB32376102,Organizador Necessaire Mala Kit 6 Pratico Look Roupas Viagem Cor Preto,"{'Marca': 'Travel', 'Modelo': 'Necessaire Bolsa Sacos', 'Cor': 'Preto', 'Cor principal': 'Preto', 'Comprimento': '39 cm', 'Largura': '30 cm', 'Altura': '10 cm', 'Tipo de fechamento': 'Zíper', 'Quantidade de compartimentos': '6', 'Material principal': 'Náilon', 'Gênero': 'Sem gênero', 'É impermeável': 'Não'}",info_products_14_roupas.json,False
MLB19530955,Olympikus Delta Masculino Adultos,"{'Marca': 'Olympikus', 'Modelo': 'Delta', 'Gênero': 'Masculino', 'Idade': 'Adultos', 'Cor': 'Azul/Preto/Preto', 'ID da linha da guia de tamanhos': '210037:8', 'Cor principal': 'Azul', 'ID da guia de tamanhos': '210037', 'Materiais do exterior': 'Sintético, Tecido', 'Materiais da sola': 'Borracha EVA', 'Tecnologias do calçado': 'Evasense', 'Tipo de calçado': 'Tênis', 'Tipos de ajuste': 'Cadarços', 'Com materiais reciclados': 'Não', 'Usos recomendados': 'Training', 'Com sola antiderrapante': 'Sim', 'Com plataforma': 'Não', 'Com luzes': 'Não', 'Com entressola acolchoada': 'Sim', 'Com cano acolchoado': 'Sim', 'Superfícies aptas': 'Cimento', 'MPN': '43321122_1-006', 'Tamanho': '40 BR'}",info_products_15_calçados.json,False
MLB47135251,Tênis Masculino Triunfo 3 Olympikus,"{'Marca': 'Olympikus', 'Modelo': 'Triunfo 3', 'Versão': '3', 'Gênero': 'Masculino', 'Modelo alfanumérico': '43290314', 'Cor': 'MRHDRD', 'Desenho do tecido': 'Lisa', 'Tipo de largura': 'Padrão', 'ID da linha da guia de tamanhos': '2880540:7', 'Cor principal': 'Azul', 'ID da guia de tamanhos': '2880540', 'Materiais do exterior': 'Tecido', 'Materiais do interior': 'Poliéster com espuma', 'Materiais da sola': 'EVA', 'Tecnologias do calçado': 'Evasense, Gripper, Supporter', 'Tipo de calçado': 'Tênis', 'Tipos de ajuste': 'Cadarços', 'Com materiais reciclados': 'Não', 'Usos recomendados': 'Moda', 'É impermeável': 'Não', 'Com sola antiderrapante': 'Sim', 'Com plataforma': 'Não', 'Com luzes': 'Não', 'Com palmilhas removíveis': 'Sim', 'Com palmilhas respiráveis': 'Não', 'Materiais das palmilhas': 'Poliéster e EVA', 'Tipo de cano': 'Curto', 'Materiais da entressola': 'Borracha EVA', 'Com entressola acolchoada': 'Sim', 'Com lingüeta acolchoada': 'Sim', 'Com cano acolchoado': 'Sim', 'Superfícies aptas': 'Cimento', 'Temporada de lançamento': 'Todas as estações', 'Ano de lançamento': '2025', 'Tamanho': '39 BR'}",info_products_15_calçados.json,False
MLB45475084,Chinelo Feminino Slim Havaianas,"{'Marca': 'Havaianas', 'Modelo': 'Slim', 'Gênero': 'Feminino', 'Cor': '0090 Preto', 'Nome do desenho': 'Liso', 'ID da linha da guia de tamanhos': '2659496:3', 'ID da guia de tamanhos': '2659496', 'Tipo de calçado': 'Chinelo', 'Estilo do calçado': 'Chinelo', 'Materiais do calçado': 'Tiras em PVC', 'Material da sola': 'Borracha', 'Temporada de lançamento': 'Primavera/Verão', 'Ano de lançamento': '2020', 'Com plataforma': 'Não', 'Tamanho': '37/38'}",info_products_15_calçados.json,False
MLB45774405,Chinelo Casual Masculino E Feminino Top Cor Branca Havaianas,"{'Marca': 'Havaianas', 'Modelo': 'Top', 'Gênero': 'Sem gênero', 'Cor': 'Branco', 'Nome do desenho': 'Liso', 'ID da linha da guia de tamanhos': '2675929:5', 'Cor principal': 'Branco', 'ID da guia de tamanhos': '2675929', 'Tipo de calçado': 'Chinelo', 'Estilo do calçado': 'Sandálias', 'Materiais do calçado': 'Tiras em PVC, Borracha', 'Material da sola': 'Borracha', 'Temporada de lançamento': 'Primavera/Verão', 'Ano de lançamento': '2020', 'Com plataforma': 'Não', 'Tipo de salto': 'Indeterminado', 'Tipo de fechamento do calçado': 'Indeterminado', 'Tecnologia': 'Indeterminado', 'Tipo de palmilha': 'Regular', 'Tipo de decoração do calçado': 'Indeterminado', 'Tamanho': '41.42 BR'}",info_products_15_calçados.json,False
MLB44925299,Tênis De Corrida Masculino Challenger 5 Olympikus,"{'Marca': 'Olympikus', 'Modelo': 'Challenger 5', 'Versão': '5', 'Gênero': 'Masculino', 'Modelo alfanumérico': '43271285', 'Cor': 'Branco', 'Desenho do tecido': 'Lisa', 'Tipo de largura': 'Padrão', 'ID da linha da guia de tamanhos': '2593074:4', 'ID da guia de tamanhos': '2593074', 'Materiais do exterior': 'Tecido', 'Materiais do interior': 'Tecido Poliéster', 'Materiais da sola': 'Borracha', 'Tecnologias do calçado': 'Eleva +, Gripper, Hypersox', 'Tipo de calçado': 'Tênis', 'Tipos de ajuste': 'Cadarços', 'Com materiais reciclados': 'Não', 'Usos recomendados': 'Caminhada, Corrida, Dia a dia', 'Composição do exterior': 'Tecido', 'Composição da sola': 'Borracha, EVA', 'É impermeável': 'Não', 'Com sola antiderrapante': 'Sim', 'Com plataforma': 'Não', 'Com luzes': 'Não', 'Com palmilhas removíveis': 'Sim', 'Com palmilhas respiráveis': 'Não', 'Materiais das palmilhas': 'Borracha EVA', 'Tipo de cano': 'Curto', 'Materiais da entressola': 'Borracha EVA', 'Com entressola acolchoada': 'Sim', 'Com lingüeta acolchoada': 'Sim', 'Com cano acolchoado': 'Sim', 'Superfícies aptas': 'TODAS', 'Temporada de lançamento': 'Todas as estações', 'Ano de lançamento': '2024', 'Tamanho': '36 BR'}",info_products_15_calçados.json,False
MLB27282185,Brinco Longo De Festa Perola Strass Luxo Elegante Noiva Madrinha Cor Dourado Reis Acessórios,"{'Marca': 'Reis Acessórios', 'Modelo': 'Longo', 'Material': 'Liga de zinco', 'Cor del brinco': 'Dourado', 'Cor principal': 'Dourado', 'Tipo de brinco': 'Pérola', 'Estilos': 'Minimalista', 'Com strass': 'Sim', 'Com pedra': 'Sim', 'Tipos de pedras': 'Pérolas', 'Com fecho': 'Sim', 'Tipo de fecho': 'De pressão', 'É um produto hipoalergênico': 'Sim', 'Comprimento': '3.4 cm', 'Diâmetro': '2 cm', 'Inclui estojo': 'Não'}",info_products_16_acessórios.json,False
MLB38312514,Japamala Budista Ho´oponopono 108 Contas Madeira 8mm Cor Amarelo,"{'Marca': 'Japamala', 'Linha': 'Acessório, Fé, Religião', 'Modelo': 'Terço, Cruz', 'Desenho': 'N/A', 'Material': 'Madeira', 'Cor': 'Amarelo', 'Acabamento': 'Polido', 'Comprimento': '47 cm', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Estilos': 'Religioso', 'Com pedra': 'Não', 'Inclui caixa': 'Não', 'Peso': '40 g'}",info_products_16_acessórios.json,False
MLB44412156,Corrente Groumet 1x1 Prata 925 Maciça Fecho Gaveta 80cm 10mm,"{'Marca': 'Royals Joias', 'Modelo': 'Escamada 1x1 10mm 80cm', 'Desenho': 'Liso', 'Material': 'Prata', 'Cor': 'Prateado', 'Acabamento': 'Flat Espelhado', 'Tipo de pedra': 'Sem Pedra', 'Diâmetro': '26 cm', 'Comprimento': '80 cm', 'Altura': '80 cm', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Com pedra': 'Não', 'Inclui caixa': 'Sim', 'Peso': '89 g'}",info_products_16_acessórios.json,False
MLB27503333,Pulseira Prata 925 De Lei Maciça 5mm 3x1 Legítima Masculina Comprimento 21 cm V Pratas,"{'Marca': 'VPratas', 'Linha': 'Pulseira de Prata Masculina', 'Modelo': 'prata 925', 'Tipo de acessório': 'Pulseira', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Material principal': 'Prata', 'Diâmetro': '12.7 cm', 'Comprimento': '21 cm', 'Largura': '12.7 cm', 'Peso': '5 g', 'Estilos': '3x1', 'Gênero': 'Masculino', 'Idade': 'Adultos', 'Tipo de fecho': 'Mosquetão', 'Com berloque': 'Não', 'É regulável': 'Não'}",info_products_16_acessórios.json,False
MLB43827667,50 Entremeios Para Terço São José + 50 Crucifixos Cor Ouro Velho,"{'Marca': 'Asas Da Fé', 'Linha': 'Material Para Terço', 'Modelo': 'Entremeios Terços', 'Desenho': 'Crucifixo e entremeio', 'Material': 'Zamac', 'Cor': 'Ouro Velho', 'Acabamento': 'Ouro Velho', 'Tipo de pedra': 'Zamac 8', 'Diâmetro': '4 cm', 'Comprimento': '3 cm', 'Altura': '2 cm', 'Formato de venda': 'Kit', 'Unidades por kit': '100', 'Estilos': 'Acessórios de montagem de terço, Asas da Fé, Crucifixo, Crucifixo Para Terço, Entremeio Sagrada Família, Entremeios, Entremeios para terço, Peças para montagem de terço, Peças para terços, Sagrada Família, Terço Católico', 'Com pedra': 'Não', 'Inclui caixa': 'Não'}",info_products_16_acessórios.json,False
MLB35699055,Ruero Store colar feminino Ponto de Luz prata 925,"{'Marca': 'Ruero Store', 'Linha': 'Colar Feminino', 'Modelo': 'Ponto de Luz', 'Material do colar': 'Prata 925', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Acabamento': 'Prata 925 polida', 'Cor': 'Prateado', 'Comprimento': '45 cm', 'Cor principal': 'Prateado', 'Estilos': 'Acessório Feminino, Corrente, Pingente, Ponto de luz, Prata 925', 'Gênero': 'Feminino', 'Com pingente': 'Sim', 'Material do pingente': 'Prata Legitima', 'Tipos de pedras': 'Zircônia', 'Peso': '1.4 g', 'Inclui caixa': 'Sim', 'É compartido': 'Não', 'Com pedras': 'Sim'}",info_products_16_acessórios.json,False
